workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_aegis_profile_risk_full,drama_ewma_full,drama_max_full,drama_mean_full,drama_median_full,drama_mode_full,drama_p95_full,drama_profile_stat_score_full,gpu_memory_peak_mib_peak_full,smact_aegis_profile_risk_full,smact_ewma_full,smact_max_full,smact_mean_full,smact_median_full,smact_mode_full,smact_p95_full,smact_profile_stat_score_full,smocc_aegis_profile_risk_full,smocc_ewma_full,smocc_max_full,smocc_mean_full,smocc_median_full,smocc_mode_full,smocc_p95_full,smocc_profile_stat_score_full,coarse_resource_label
resnet50_imagenet_bs64_1gpu,2026-05-01_10-01-33_6458f79c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,1,single,1946.88,1951.05,0,7106.0,5.2119,0.4637375960590676,0.3970075270934133,0.523,0.4719428571428571,0.483,0.484,0.503,0.4904857142857143,7118.0,0.6748207907504846,0.5781557498745257,0.759,0.6871274131274131,0.703,0.698,0.731,0.7117818532818533,0.3420355533857291,0.2938070784077813,0.386,0.3483351351351351,0.356,0.357,0.37,0.3618337837837838,light
unet_voc_1gpu,2026-05-01_10-34-10_3eeb5b93,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/unet_voc_1gpu.yaml,1,single,1878.16,1880.22,0,9910.0,3.3243,0.3880147228926134,0.318574789821646,0.469,0.3684841017488077,0.403,0.404,0.462,0.4111210254372019,5636.0,0.6700438920599375,0.5513544235656642,0.801,0.6378211446740859,0.701,0.0,0.79,0.5349552861685215,0.3451869379758311,0.2752930619192228,0.46,0.3184546899841017,0.333,0.333,0.454,0.36111367249602544,light
vgg16_imagenet_bs128_1gpu,2026-05-01_18-44-19_d39016c2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,1,single,2668.29,2673.42,0,21864.0,9.6625,0.4050375143670515,0.3513987912892528,0.455,0.4117512661789533,0.418,0.424,0.439,0.4271878165447383,21668.0,0.8121271780910322,0.7063331355492724,0.895,0.8281755768148564,0.848,0.851,0.866,0.8555438942037141,0.41550524506989267,0.3599056173082708,0.467,0.4221153629712999,0.428,0.425,0.452,0.435528840742825,light
vgg16_imagenet_bs32_1gpu,2026-05-01_17-03-19_86ae23e6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs32_1gpu.yaml,1,single,3032.79,3038.08,0,6684.0,3.0482,0.42464872057607406,0.3723647981875223,0.457,0.4352300841167739,0.44,0.439,0.451,0.44280752102919346,6680.0,0.7932611769059417,0.6952376813991253,0.854,0.8128070262246413,0.82,0.822,0.845,0.8272017565561602,0.40937037515804486,0.3588540884599876,0.441,0.4196274121721919,0.424,0.423,0.435,0.426906853043048,light
vgg16_imagenet_bs64_1gpu,2026-05-01_17-57-24_8fde35fb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs64_1gpu.yaml,1,single,2803.88,2809.21,0,11760.0,5.253,0.4125927279524938,0.360284095089718,0.456,0.4220868167202573,0.427,0.427,0.441,0.4330217041800643,11776.0,0.8030184146695123,0.7022537229867308,0.895,0.8228199356913184,0.835,0.835,0.852,0.8469549839228296,0.4129526799619013,0.3599039674360298,0.459,0.4219067524115755,0.427,0.427,0.443,0.4337266881028939,light
xception_imagenet_bs128_1gpu,2026-05-01_11-05-43_1dc25a83,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs128_1gpu.yaml,1,single,2853.57,2857.58,0,21236.0,16.2518,0.4117604269629333,0.3578406579829668,0.477,0.4204010498687664,0.427,0.427,0.4417999999999999,0.4378502624671916,21004.0,0.7764730514468123,0.6734927307216327,0.906,0.7923994750656168,0.805,0.803,0.835,0.8265998687664042,0.46193697581492843,0.4013898980103699,0.538,0.4713580052493438,0.478,0.477,0.497,0.491089501312336,light
xception_imagenet_bs32_1gpu,2026-05-01_11-53-26_abdd42a1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs32_1gpu.yaml,1,single,2995.01,2999.0,0,5918.0,4.0688,0.3510068163486887,0.3071121380857184,0.379,0.3599151273090364,0.364,0.364,0.373,0.3667287818272591,5922.0,0.7414994101946908,0.6463802169145595,0.804,0.7587174238642036,0.767,0.769,0.7938999999999999,0.774679355966051,0.41223108581228685,0.3602104141428069,0.449,0.4217139291063405,0.425,0.425,0.442,0.4301784822765851,light
xception_imagenet_bs64_1gpu,2026-05-01_12-43-31_31c73ab6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs64_1gpu.yaml,1,single,2941.99,2945.98,0,11106.0,8.1298,0.38928397572866097,0.3393913736525574,0.435,0.3977445292620865,0.402,0.403,0.418,0.4094361323155216,10978.0,0.7631535342269876,0.6635479791471363,0.859,0.7790661577608142,0.787,0.785,0.823,0.8025165394402036,0.444860211537057,0.3870449173950475,0.509,0.4533959287531807,0.458,0.458,0.481,0.4695989821882952,light
xlnet_base_cased_wiki_bs8_2gpu,2026-05-03_23-54-28_a28ba9ef,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_base_cased_wiki_bs8_2gpu.yaml,2,gpu_a,3503.4,3516.79,0,9192.0,4.3858,0.20501690807836503,0.1801790903215777,0.242,0.2078885419918825,0.208,0.205,0.224,0.21572213549797062,8988.0,0.8053913420639243,0.7100708318835462,0.92,0.8194945363721511,0.821,0.828,0.871,0.8471236340930377,0.30718101162815065,0.2691155544738889,0.365,0.3106084920387137,0.311,0.312,0.338,0.32465212300967844,light
xlnet_base_cased_wiki_bs8_2gpu,2026-05-03_23-54-28_a28ba9ef,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_base_cased_wiki_bs8_2gpu.yaml,2,gpu_b,3503.4,3516.79,0,9192.0,4.3858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,light
